sample_id,year,qc_pass,study_id,region,country,country_id,site,site_id,ARTresistant,CQresistant,MQresistant,PPQresistant,PYRresistant,SDXresistant
"PE0090-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0091-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0092-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0093-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0096-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0098-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0102-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0103-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0105-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0108-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","sensitive"
"PE0109-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0111-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0113-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0114-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0115-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0116-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0117-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0119-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0121-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","resistant","sensitive","sensitive","sensitive","resistant"
"PE0122-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0123-C","2010","true","1007","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","sensitive","sensitive"
"PE0124-C","2010","true","1007","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0125-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0126-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0127-C","2010","true","1007","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0128-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0129-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","undetermined","sensitive","sensitive","undetermined","undetermined"
"PE0130-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0131-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0132-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0133-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0134-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0135-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0136-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","undetermined","sensitive","sensitive","resistant","undetermined"
"PE0137-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0138-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0139-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0140-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0141-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0142-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","undetermined","sensitive"
"PE0143-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0144-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","undetermined","sensitive"
"PE0145-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0146-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0147-C","2010","true","1007","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0148-C","2010","true","1007","null","Tanzania","TZ","Morogoro","Morogoro","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0149-C","2010","false","1007","null","Tanzania","TZ","Morogoro","Morogoro","null","null","null","null","null","null"
"PE0151-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0153-C","2013","false","1095","null","Tanzania","TZ","Tanga","Tanga","null","null","null","null","null","null"
"PE0156-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0157-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","undetermined","undetermined","resistant","resistant"
"PE0158-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0159-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","undetermined","sensitive","sensitive","sensitive","resistant","resistant"
"PE0160-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0161-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0162-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0163-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"PE0164-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0166-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0170-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","undetermined","undetermined","undetermined","resistant"
"PE0172-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0173-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0177-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0178-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","undetermined","undetermined","sensitive","resistant","resistant"
"PE0179-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0180-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0181-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","undetermined","sensitive","resistant","resistant"
"PE0182-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0184-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0185-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0186-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"PE0187-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0189-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0190-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0191-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0192-C","2013","false","1095","null","Tanzania","TZ","Tanga","Tanga","null","null","null","null","null","null"
"PE0195-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0197-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0198-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0199-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0200-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0201-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0202-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0203-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0205-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0206-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0207-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0208-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0209-C","2013","false","1095","null","Tanzania","TZ","Tanga","Tanga","null","null","null","null","null","null"
"PE0210-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0212-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0213-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0215-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0216-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0218-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0219-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0221-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","undetermined"
"PE0223-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0224-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0225-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0226-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0227-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"PE0228-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0229-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0230-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0231-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0232-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"PE0234-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0237-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0241-C","2013","false","1095","null","Tanzania","TZ","Tanga","Tanga","null","null","null","null","null","null"
"PE0242-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0244-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0245-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0247-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0251-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0252-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0253-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0254-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0255-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0256-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0258-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0259-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","undetermined","sensitive","resistant","resistant"
"PE0261-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0262-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0264-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0265-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0266-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0267-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0268-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0269-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0270-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0271-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0272-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0273-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0274-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0275-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0276-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0277-C","2013","false","1095","null","Tanzania","TZ","Tanga","Tanga","null","null","null","null","null","null"
"PE0278-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0279-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0281-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0282-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0283-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0284-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0285-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0286-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0288-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0290-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0291-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0292-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0294-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0296-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0297-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0298-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","sensitive"
"PE0299-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0300-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0301-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0302-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0303-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0305-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0307-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0308-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0309-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0310-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0311-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0312-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0314-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0315-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0317-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0318-C","2013","false","1095","null","Tanzania","TZ","Tanga","Tanga","null","null","null","null","null","null"
"PE0319-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0324-C","2013","false","1095","null","Tanzania","TZ","Tanga","Tanga","null","null","null","null","null","null"
"PE0327-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0329-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0330-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0332-C","2013","false","1095","null","Tanzania","TZ","Tanga","Tanga","null","null","null","null","null","null"
"PE0333-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0335-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0336-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0337-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
"PE0338-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","undetermined","sensitive","sensitive","resistant","resistant"
"PE0339-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0340-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","resistant","sensitive","sensitive","resistant","resistant"
"PE0341-C","2013","true","1095","null","Tanzania","TZ","Tanga","Tanga","sensitive","sensitive","sensitive","sensitive","resistant","resistant"
